,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,month,hour,weekday,count
4782,9/26/11 2:00,4,0,1,2,25.42,28.03,88,7.0015,9,2,1,11.25
4783,9/24/12 2:00,4,0,1,2,18.86,22.725,63,8.9981,9,2,1,11.25
4784,9/26/11 3:00,4,0,1,2,25.42,27.275,94,0.0,9,3,1,8.0
4785,9/24/12 3:00,4,0,1,1,18.86,22.725,63,11.0014,9,3,1,8.0
4786,9/26/11 4:00,4,0,1,2,25.42,27.275,94,6.0032,9,4,1,7.0
4787,9/24/12 4:00,4,0,1,1,18.04,21.97,67,7.0015,9,4,1,7.0
4788,9/26/11 5:00,4,0,1,2,25.42,28.03,88,0.0,9,5,1,34.25
4789,9/24/12 5:00,4,0,1,1,18.86,22.725,63,0.0,9,5,1,34.25
4790,9/26/11 6:00,4,0,1,2,25.42,27.275,94,6.0032,9,6,1,141.5
4791,9/24/12 6:00,4,0,1,1,18.86,22.725,59,0.0,9,6,1,141.5
4792,9/26/11 7:00,4,0,1,2,25.42,27.275,94,0.0,9,7,1,395.75
4793,9/24/12 7:00,4,0,1,1,18.86,22.725,67,8.9981,9,7,1,395.75
4794,9/26/11 8:00,4,0,1,2,25.42,27.275,94,0.0,9,8,1,560.25
4795,9/24/12 8:00,4,0,1,1,20.5,24.24,55,12.998,9,8,1,560.25
4796,9/26/11 9:00,4,0,1,2,26.24,28.79,89,12.998,9,9,1,262.75
4797,9/24/12 9:00,4,0,1,1,21.32,25.0,52,12.998,9,9,1,262.75
4798,9/26/11 10:00,4,0,1,2,26.24,28.79,89,12.998,9,10,1,161.5
4799,9/24/12 10:00,4,0,1,1,22.14,25.76,49,15.0013,9,10,1,161.5
4800,9/26/11 11:00,4,0,1,1,27.88,31.82,79,15.0013,9,11,1,198.0
4801,9/24/12 11:00,4,0,1,1,22.96,26.515,37,12.998,9,11,1,198.0
4802,9/26/11 12:00,4,0,1,2,27.88,31.82,79,11.0014,9,12,1,250.0
4803,9/24/12 12:00,4,0,1,1,22.96,26.515,35,19.9995,9,12,1,250.0
4804,9/26/11 13:00,4,0,1,2,28.7,33.335,74,11.0014,9,13,1,251.5
4805,9/24/12 13:00,4,0,1,1,24.6,31.06,31,19.9995,9,13,1,251.5
4806,9/26/11 14:00,4,0,1,1,28.7,32.575,70,11.0014,9,14,1,262.25
4807,9/24/12 14:00,4,0,1,1,24.6,30.305,28,0.0,9,14,1,262.25
4808,9/26/11 15:00,4,0,1,1,29.52,34.09,62,8.9981,9,15,1,270.75
4809,9/24/12 15:00,4,0,1,1,24.6,31.06,31,0.0,9,15,1,270.75
4810,9/26/11 16:00,4,0,1,1,28.7,32.575,65,11.0014,9,16,1,375.5
4811,9/24/12 16:00,4,0,1,1,23.78,27.275,30,16.9979,9,16,1,375.5
4812,9/26/11 17:00,4,0,1,1,28.7,32.575,70,8.9981,9,17,1,717.75
4813,9/24/12 17:00,4,0,1,1,23.78,27.275,30,0.0,9,17,1,717.75
4814,9/26/11 18:00,4,0,1,1,27.06,30.305,83,7.0015,9,18,1,713.25
4815,9/24/12 18:00,4,0,1,1,22.14,25.76,37,11.0014,9,18,1,713.25
4816,9/26/11 19:00,4,0,1,1,27.06,30.305,82,6.0032,9,19,1,482.25
4817,9/24/12 19:00,4,0,1,1,21.32,25.0,39,8.9981,9,19,1,482.25
4818,9/26/11 20:00,4,0,1,1,26.24,28.79,89,8.9981,9,20,1,315.0
4819,9/24/12 20:00,4,0,1,1,21.32,25.0,52,7.0015,9,20,1,315.0
4820,9/26/11 21:00,4,0,1,1,26.24,28.79,89,8.9981,9,21,1,228.25
4821,9/24/12 21:00,4,0,1,1,20.5,24.24,51,8.9981,9,21,1,228.25
4822,9/26/11 22:00,4,0,1,1,25.42,27.275,94,8.9981,9,22,1,141.75
4823,9/24/12 22:00,4,0,1,1,20.5,24.24,51,15.0013,9,22,1,141.75
4824,9/26/11 23:00,4,0,1,1,25.42,27.275,94,8.9981,9,23,1,75.0
4825,9/24/12 23:00,4,0,1,1,18.86,22.725,63,8.9981,9,23,1,75.0
4826,10/20/11 0:00,4,0,1,1,22.96,26.515,94,19.9995,10,0,4,46.0
4827,10/27/11 0:00,4,0,1,1,18.86,22.725,94,0.0,10,0,4,46.0
4828,10/25/12 0:00,4,0,1,2,24.6,30.305,64,7.0015,10,0,4,46.0
4829,10/20/11 1:00,4,0,1,1,22.96,26.515,88,23.9994,10,1,4,16.8
4830,10/27/11 1:00,4,0,1,1,18.86,22.725,94,0.0,10,1,4,16.8
4831,10/25/12 1:00,4,0,1,1,23.78,27.275,68,0.0,10,1,4,16.8
4832,10/20/11 2:00,4,0,1,1,22.96,26.515,88,30.0026,10,2,4,10.4
4833,10/27/11 2:00,4,0,1,3,18.86,22.725,94,0.0,10,2,4,10.4
4834,10/25/12 2:00,4,0,1,1,22.14,25.76,77,0.0,10,2,4,10.4
4835,10/20/11 3:00,4,0,1,1,20.5,24.24,82,31.0009,10,3,4,6.0
4836,10/27/11 3:00,4,0,1,3,18.86,22.725,94,0.0,10,3,4,6.0
4837,10/25/12 3:00,4,0,1,2,21.32,25.0,88,8.9981,10,3,4,6.0
4838,10/20/11 4:00,4,0,1,1,20.5,24.24,82,31.0009,10,4,4,7.4
4839,10/27/11 4:00,4,0,1,3,19.68,23.485,88,0.0,10,4,4,7.4
4840,10/25/12 4:00,4,0,1,2,21.32,25.0,88,7.0015,10,4,4,7.4
4841,10/20/11 5:00,4,0,1,1,19.68,23.485,82,23.9994,10,5,4,32.8
4842,10/27/11 5:00,4,0,1,3,19.68,23.485,88,6.0032,10,5,4,32.8
4843,10/25/12 5:00,4,0,1,2,21.32,25.0,88,11.0014,10,5,4,32.8
4844,10/20/11 6:00,4,0,1,1,18.04,21.97,82,27.9993,10,6,4,122.2
4845,10/27/11 6:00,4,0,1,3,20.5,24.24,82,0.0,10,6,4,122.2
4846,10/25/12 6:00,4,0,1,2,21.32,25.0,88,12.998,10,6,4,122.2
4847,10/20/11 7:00,4,0,1,1,17.22,21.21,77,30.0026,10,7,4,352.0
4848,10/27/11 7:00,4,0,1,2,18.86,22.725,94,6.0032,10,7,4,352.0
4849,10/25/12 7:00,4,0,1,2,21.32,25.0,88,12.998,10,7,4,352.0
4850,10/20/11 8:00,4,0,1,1,18.04,21.97,67,35.0008,10,8,4,607.2
4851,10/27/11 8:00,4,0,1,3,19.68,23.485,88,12.998,10,8,4,607.2
4852,10/25/12 8:00,4,0,1,2,21.32,25.0,83,11.0014,10,8,4,607.2
4853,10/20/11 9:00,4,0,1,1,18.04,21.97,67,39.0007,10,9,4,283.6
4854,10/27/11 9:00,4,0,1,2,20.5,24.24,82,11.0014,10,9,4,283.6
4855,10/25/12 9:00,4,0,1,2,21.32,25.0,83,12.998,10,9,4,283.6
4856,10/20/11 10:00,4,0,1,1,18.86,22.725,59,30.0026,10,10,4,159.4
4857,10/27/11 10:00,4,0,1,3,20.5,24.24,88,12.998,10,10,4,159.4
4858,10/25/12 10:00,4,0,1,2,22.14,25.76,83,8.9981,10,10,4,159.4
4859,10/20/11 11:00,4,0,1,1,19.68,23.485,55,35.0008,10,11,4,192.2
4860,10/27/11 11:00,4,0,1,3,20.5,24.24,88,8.9981,10,11,4,192.2
4861,10/25/12 11:00,4,0,1,2,22.14,25.76,83,7.0015,10,11,4,192.2
4862,10/20/11 12:00,4,0,1,1,19.68,23.485,48,35.0008,10,12,4,264.4
4863,10/27/11 12:00,4,0,1,3,20.5,24.24,88,8.9981,10,12,4,264.4
4864,10/25/12 12:00,4,0,1,2,22.96,26.515,78,7.0015,10,12,4,264.4
4865,10/20/11 13:00,4,0,1,1,20.5,24.24,45,39.0007,10,13,4,254.0
4866,10/27/11 13:00,4,0,1,2,20.5,24.24,88,11.0014,10,13,4,254.0
4867,10/25/12 13:00,4,0,1,2,22.96,26.515,78,0.0,10,13,4,254.0
4868,10/20/11 14:00,4,0,1,2,19.68,23.485,48,36.9974,10,14,4,245.6
4869,10/27/11 14:00,4,0,1,2,21.32,25.0,83,0.0,10,14,4,245.6
4870,10/25/12 14:00,4,0,1,1,24.6,29.545,73,8.9981,10,14,4,245.6
4871,10/20/11 15:00,4,0,1,2,19.68,23.485,51,30.0026,10,15,4,302.4
4872,10/27/11 15:00,4,0,1,2,21.32,25.0,83,7.0015,10,15,4,302.4
4873,10/25/12 15:00,4,0,1,1,25.42,30.305,65,8.9981,10,15,4,302.4
4874,10/20/11 16:00,4,0,1,2,19.68,23.485,51,30.0026,10,16,4,405.4
4875,10/27/11 16:00,4,0,1,2,22.96,26.515,73,11.0014,10,16,4,405.4
4876,10/25/12 16:00,4,0,1,1,24.6,29.545,69,11.0014,10,16,4,405.4
4877,10/20/11 17:00,4,0,1,2,19.68,23.485,48,26.0027,10,17,4,733.0
4878,10/27/11 17:00,4,0,1,2,20.5,24.24,72,31.0009,10,17,4,733.0
4879,10/25/12 17:00,4,0,1,1,24.6,29.545,69,11.0014,10,17,4,733.0
4880,10/20/11 18:00,4,0,1,2,18.86,22.725,51,19.9995,10,18,4,634.6
4881,10/27/11 18:00,4,0,1,2,19.68,23.485,67,31.0009,10,18,4,634.6
4882,10/25/12 18:00,4,0,1,1,22.96,26.515,83,7.0015,10,18,4,634.6
4883,10/20/11 19:00,4,0,1,1,18.86,22.725,51,23.9994,10,19,4,467.6
4884,10/27/11 19:00,4,0,1,2,18.04,21.97,67,31.0009,10,19,4,467.6
4885,10/25/12 19:00,4,0,1,1,22.14,25.76,83,12.998,10,19,4,467.6
4886,10/20/11 20:00,4,0,1,2,18.86,22.725,51,22.0028,10,20,4,336.8
4887,10/27/11 20:00,4,0,1,1,17.22,21.21,67,32.9975,10,20,4,336.8
4888,10/25/12 20:00,4,0,1,2,21.32,25.0,88,8.9981,10,20,4,336.8
4889,10/20/11 21:00,4,0,1,1,18.04,21.97,51,19.9995,10,21,4,236.4
4890,10/27/11 21:00,4,0,1,1,16.4,20.455,62,35.0008,10,21,4,236.4
4891,10/25/12 21:00,4,0,1,2,21.32,25.0,88,8.9981,10,21,4,236.4
4892,10/20/11 22:00,4,0,1,1,18.04,21.97,51,22.0028,10,22,4,180.0
4893,10/27/11 22:00,4,0,1,1,14.76,15.91,66,32.9975,10,22,4,180.0
4894,10/25/12 22:00,4,0,1,2,22.14,25.76,83,6.0032,10,22,4,180.0
4895,10/20/11 23:00,4,0,1,1,17.22,21.21,58,16.9979,10,23,4,120.8
4896,10/27/11 23:00,4,0,1,1,13.94,15.15,61,27.9993,10,23,4,120.8
4897,10/25/12 23:00,4,0,1,2,22.14,25.76,83,8.9981,10,23,4,120.8
4898,10/21/11 0:00,4,0,1,1,16.4,20.455,62,16.9979,10,0,5,66.4
4899,10/28/11 0:00,4,0,1,1,13.94,15.91,66,16.9979,10,0,5,66.4
4900,10/26/12 0:00,4,0,1,2,22.14,25.76,77,0.0,10,0,5,66.4
4901,10/21/11 1:00,4,0,1,1,16.4,20.455,62,15.0013,10,1,5,30.2
4902,10/28/11 1:00,4,0,1,1,13.12,15.15,66,16.9979,10,1,5,30.2
4903,10/26/12 1:00,4,0,1,2,21.32,25.0,88,6.0032,10,1,5,30.2
4904,10/21/11 2:00,4,0,1,1,15.58,19.695,66,11.0014,10,2,5,9.6
4905,10/28/11 2:00,4,0,1,1,13.12,15.15,66,19.0012,10,2,5,9.6
4906,10/26/12 2:00,4,0,1,2,21.32,25.0,88,7.0015,10,2,5,9.6
4907,10/21/11 3:00,4,0,1,1,14.76,17.425,71,8.9981,10,3,5,8.8
4908,10/28/11 3:00,4,0,1,1,12.3,14.395,70,19.0012,10,3,5,8.8
4909,10/26/12 3:00,4,0,1,2,21.32,25.0,88,11.0014,10,3,5,8.8
4910,10/21/11 4:00,4,0,1,1,14.76,17.425,71,11.0014,10,4,5,7.6
4911,10/28/11 4:00,4,0,1,1,12.3,14.395,65,19.0012,10,4,5,7.6
4912,10/26/12 4:00,4,0,1,2,21.32,25.0,88,11.0014,10,4,5,7.6
4913,10/21/11 5:00,4,0,1,1,13.94,16.665,76,12.998,10,5,5,31.2
4914,10/28/11 5:00,4,0,1,2,12.3,14.395,61,16.9979,10,5,5,31.2
4915,10/26/12 5:00,4,0,1,2,21.32,25.0,88,7.0015,10,5,5,31.2
4916,10/21/11 6:00,4,0,1,1,14.76,17.425,71,11.0014,10,6,5,118.4
4917,10/28/11 6:00,4,0,1,1,11.48,13.635,65,16.9979,10,6,5,118.4
4918,10/26/12 6:00,4,0,1,2,21.32,25.0,88,6.0032,10,6,5,118.4
4919,10/21/11 7:00,4,0,1,1,14.76,17.425,71,11.0014,10,7,5,272.6
4920,10/28/11 7:00,4,0,1,1,11.48,13.635,65,16.9979,10,7,5,272.6
4921,10/26/12 7:00,4,0,1,2,21.32,25.0,88,7.0015,10,7,5,272.6
4922,10/21/11 8:00,4,0,1,1,16.4,20.455,62,12.998,10,8,5,524.6
4923,10/28/11 8:00,4,0,1,1,12.3,14.395,61,19.0012,10,8,5,524.6
4924,10/26/12 8:00,4,0,1,2,22.14,25.76,88,8.9981,10,8,5,524.6
4925,10/21/11 9:00,4,0,1,2,17.22,21.21,58,8.9981,10,9,5,318.8
4926,10/28/11 9:00,4,0,1,1,13.12,15.15,57,15.0013,10,9,5,318.8
4927,10/26/12 9:00,4,0,1,2,22.14,25.76,88,8.9981,10,9,5,318.8
4928,10/21/11 10:00,4,0,1,1,18.86,22.725,51,11.0014,10,10,5,211.6
4929,10/28/11 10:00,4,0,1,1,13.94,15.91,57,15.0013,10,10,5,211.6
4930,10/26/12 10:00,4,0,1,2,22.14,25.76,88,7.0015,10,10,5,211.6
4931,10/21/11 11:00,4,0,1,1,20.5,24.24,45,15.0013,10,11,5,237.2
4932,10/28/11 11:00,4,0,1,1,14.76,17.425,50,15.0013,10,11,5,237.2
4933,10/26/12 11:00,4,0,1,2,22.96,26.515,78,11.0014,10,11,5,237.2
4934,10/21/11 12:00,4,0,1,1,20.5,24.24,45,19.9995,10,12,5,299.4
4935,10/28/11 12:00,4,0,1,2,15.58,19.695,40,11.0014,10,12,5,299.4
4936,10/26/12 12:00,4,0,1,2,23.78,27.275,73,12.998,10,12,5,299.4
4937,10/21/11 13:00,4,0,1,1,19.68,23.485,48,22.0028,10,13,5,323.4
4938,10/28/11 13:00,4,0,1,2,15.58,19.695,42,15.0013,10,13,5,323.4
4939,10/26/12 13:00,4,0,1,2,23.78,27.275,68,8.9981,10,13,5,323.4
4940,10/21/11 14:00,4,0,1,1,21.32,25.0,42,19.9995,10,14,5,309.6
4941,10/28/11 14:00,4,0,1,2,14.76,17.425,46,12.998,10,14,5,309.6
4942,10/26/12 14:00,4,0,1,2,24.6,30.305,64,8.9981,10,14,5,309.6
4943,10/21/11 15:00,4,0,1,1,20.5,24.24,45,19.0012,10,15,5,364.0
4944,10/28/11 15:00,4,0,1,2,14.76,16.665,43,16.9979,10,15,5,364.0
4945,10/26/12 15:00,4,0,1,2,25.42,30.305,61,7.0015,10,15,5,364.0
4946,10/21/11 16:00,4,0,1,1,20.5,24.24,45,16.9979,10,16,5,496.4
4947,10/28/11 16:00,4,0,1,2,14.76,17.425,46,11.0014,10,16,5,496.4
4948,10/26/12 16:00,4,0,1,2,23.78,27.275,73,11.0014,10,16,5,496.4
4949,10/21/11 17:00,4,0,1,2,18.86,22.725,51,16.9979,10,17,5,641.2
4950,10/28/11 17:00,4,0,1,2,14.76,17.425,50,8.9981,10,17,5,641.2
4951,10/26/12 17:00,4,0,1,2,22.96,26.515,76,12.998,10,17,5,641.2
4952,10/21/11 18:00,4,0,1,2,18.04,21.97,54,16.9979,10,18,5,504.8
4953,10/28/11 18:00,4,0,1,2,14.76,17.425,53,11.0014,10,18,5,504.8
4954,10/26/12 18:00,4,0,1,2,22.96,26.515,78,8.9981,10,18,5,504.8
4955,10/21/11 19:00,4,0,1,2,18.04,21.97,54,26.0027,10,19,5,353.4
4956,10/28/11 19:00,4,0,1,2,14.76,17.425,50,8.9981,10,19,5,353.4
4957,10/26/12 19:00,4,0,1,2,22.14,25.76,83,11.0014,10,19,5,353.4
4958,10/21/11 20:00,4,0,1,2,18.04,21.97,54,15.0013,10,20,5,260.4
4959,10/28/11 20:00,4,0,1,3,13.94,15.91,61,15.0013,10,20,5,260.4
4960,10/26/12 20:00,4,0,1,2,22.14,25.76,83,11.0014,10,20,5,260.4
4961,10/21/11 21:00,4,0,1,1,17.22,21.21,58,11.0014,10,21,5,201.4
4962,10/28/11 21:00,4,0,1,3,13.12,15.91,70,11.0014,10,21,5,201.4
4963,10/26/12 21:00,4,0,1,2,22.14,25.76,77,8.9981,10,21,5,201.4
4964,10/21/11 22:00,4,0,1,1,17.22,21.21,54,11.0014,10,22,5,180.6
4965,10/28/11 22:00,4,0,1,3,12.3,14.395,75,19.0012,10,22,5,180.6
4966,10/26/12 22:00,4,0,1,2,21.32,25.0,83,8.9981,10,22,5,180.6
4967,10/21/11 23:00,4,0,1,1,16.4,20.455,62,15.0013,10,23,5,126.6
4968,10/28/11 23:00,4,0,1,3,12.3,13.635,81,22.0028,10,23,5,126.6
4969,10/26/12 23:00,4,0,1,1,21.32,25.0,83,11.0014,10,23,5,126.6
4970,10/22/11 0:00,4,0,0,1,16.4,20.455,62,12.998,10,0,6,153.0
4971,10/29/11 0:00,4,0,0,3,11.48,12.88,87,19.9995,10,0,6,153.0
4972,10/20/12 0:00,4,0,0,1,18.86,22.725,82,8.9981,10,0,6,153.0
4973,10/27/12 0:00,4,0,0,1,20.5,24.24,88,8.9981,10,0,6,153.0
4974,10/22/11 1:00,4,0,0,1,16.4,20.455,62,12.998,10,1,6,96.6
4975,10/29/11 1:00,4,0,0,3,12.3,13.635,87,19.9995,10,1,6,96.6
4976,10/20/12 1:00,4,0,0,1,18.86,22.725,72,8.9981,10,1,6,96.6
4977,10/27/12 1:00,4,0,0,2,20.5,24.24,88,8.9981,10,1,6,96.6
4978,10/22/11 2:00,4,0,0,1,16.4,20.455,62,16.9979,10,2,6,62.0
4979,10/29/11 2:00,4,0,0,3,12.3,13.635,87,19.9995,10,2,6,62.0
4980,10/20/12 2:00,4,0,0,1,18.04,21.97,77,7.0015,10,2,6,62.0
4981,10/27/12 2:00,4,0,0,2,20.5,24.24,88,12.998,10,2,6,62.0
4982,10/22/11 3:00,4,0,0,1,16.4,20.455,62,8.9981,10,3,6,27.8
4983,10/29/11 3:00,4,0,0,3,12.3,13.635,81,27.9993,10,3,6,27.8
4984,10/20/12 3:00,4,0,0,1,17.22,21.21,77,8.9981,10,3,6,27.8
4985,10/27/12 3:00,4,0,0,1,20.5,24.24,88,11.0014,10,3,6,27.8
4986,10/22/11 4:00,4,0,0,1,15.58,19.695,66,6.0032,10,4,6,9.2
4987,10/29/11 4:00,4,0,0,3,12.3,13.635,81,27.9993,10,4,6,9.2
4988,10/20/12 4:00,4,0,0,1,18.04,21.97,72,0.0,10,4,6,9.2
4989,10/27/12 4:00,4,0,0,2,20.5,24.24,88,11.0014,10,4,6,9.2
4990,10/22/11 5:00,4,0,0,1,15.58,19.695,66,0.0,10,5,6,8.2
4991,10/29/11 5:00,4,0,0,3,10.66,11.365,93,23.9994,10,5,6,8.2
4992,10/20/12 5:00,4,0,0,1,16.4,20.455,82,0.0,10,5,6,8.2
4993,10/27/12 5:00,4,0,0,2,20.5,24.24,82,12.998,10,5,6,8.2
4994,10/22/11 6:00,4,0,0,1,14.76,18.94,71,0.0,10,6,6,23.8
4995,10/29/11 6:00,4,0,0,3,10.66,11.365,87,23.9994,10,6,6,23.8
4996,10/20/12 6:00,4,0,0,1,17.22,21.21,71,0.0,10,6,6,23.8
4997,10/27/12 6:00,4,0,0,2,20.5,24.24,82,12.998,10,6,6,23.8
4998,10/22/11 7:00,4,0,0,1,14.76,18.18,76,7.0015,10,7,6,64.0
4999,10/29/11 7:00,4,0,0,3,10.66,11.365,87,23.9994,10,7,6,64.0
5000,10/20/12 7:00,4,0,0,1,16.4,20.455,82,0.0,10,7,6,64.0
5001,10/27/12 7:00,4,0,0,1,19.68,23.485,83,12.998,10,7,6,64.0
5002,10/22/11 8:00,4,0,0,1,16.4,20.455,71,0.0,10,8,6,135.0
5003,10/29/11 8:00,4,0,0,3,11.48,12.88,87,23.9994,10,8,6,135.0
5004,10/20/12 8:00,4,0,0,1,18.86,22.725,67,8.9981,10,8,6,135.0
5005,10/27/12 8:00,4,0,0,1,20.5,24.24,77,16.9979,10,8,6,135.0
5006,10/22/11 9:00,4,0,0,1,17.22,21.21,67,6.0032,10,9,6,242.8
5007,10/29/11 9:00,4,0,0,3,11.48,12.88,87,23.9994,10,9,6,242.8
5008,10/20/12 9:00,4,0,0,1,20.5,24.24,59,8.9981,10,9,6,242.8
5009,10/27/12 9:00,4,0,0,1,20.5,24.24,77,16.9979,10,9,6,242.8
5010,10/22/11 10:00,4,0,0,2,18.04,21.97,62,7.0015,10,10,6,333.2
5011,10/29/11 10:00,4,0,0,3,10.66,11.365,93,22.0028,10,10,6,333.2
5012,10/20/12 10:00,4,0,0,1,21.32,25.0,52,8.9981,10,10,6,333.2
5013,10/27/12 10:00,4,0,0,1,22.14,25.76,73,19.0012,10,10,6,333.2
5014,10/22/11 11:00,4,0,0,2,18.04,21.97,62,7.0015,10,11,6,415.4
5015,10/29/11 11:00,4,0,0,3,10.66,11.365,93,26.0027,10,11,6,415.4
5016,10/20/12 11:00,4,0,0,1,22.14,25.76,52,15.0013,10,11,6,415.4
5017,10/27/12 11:00,4,0,0,1,22.96,26.515,64,19.0012,10,11,6,415.4
5018,10/22/11 12:00,4,0,0,1,18.86,22.725,55,6.0032,10,12,6,475.2
5019,10/29/11 12:00,4,0,0,3,9.84,9.85,87,32.9975,10,12,6,475.2
5020,10/20/12 12:00,4,0,0,1,22.96,26.515,46,7.0015,10,12,6,475.2
5021,10/27/12 12:00,4,0,0,1,24.6,31.06,53,16.9979,10,12,6,475.2
5022,10/22/11 13:00,4,0,0,1,20.5,24.24,45,0.0,10,13,6,476.8
5023,10/29/11 13:00,4,0,0,3,9.84,9.85,87,35.0008,10,13,6,476.8
5024,10/20/12 13:00,4,0,0,1,22.96,26.515,43,11.0014,10,13,6,476.8
5025,10/27/12 13:00,4,0,0,1,24.6,31.06,43,16.9979,10,13,6,476.8
5026,10/22/11 14:00,4,0,0,2,19.68,23.485,48,15.0013,10,14,6,458.0
5027,10/29/11 14:00,4,0,0,3,9.84,9.85,87,30.0026,10,14,6,458.0
5028,10/20/12 14:00,4,0,0,1,22.96,26.515,40,0.0,10,14,6,458.0
5029,10/27/12 14:00,4,0,0,1,24.6,31.06,46,16.9979,10,14,6,458.0
5030,10/22/11 15:00,4,0,0,1,19.68,23.485,51,15.0013,10,15,6,460.6
5031,10/29/11 15:00,4,0,0,3,9.02,10.605,93,16.9979,10,15,6,460.6
5032,10/20/12 15:00,4,0,0,1,22.96,26.515,43,0.0,10,15,6,460.6
5033,10/27/12 15:00,4,0,0,2,22.96,26.515,60,19.0012,10,15,6,460.6
5034,10/22/11 16:00,4,0,0,1,20.5,24.24,45,12.998,10,16,6,482.6
5035,10/29/11 16:00,4,0,0,3,9.02,9.85,93,22.0028,10,16,6,482.6
5036,10/20/12 16:00,4,0,0,1,22.14,25.76,42,19.0012,10,16,6,482.6
5037,10/27/12 16:00,4,0,0,2,22.96,26.515,64,19.0012,10,16,6,482.6
5038,10/22/11 17:00,4,0,0,1,18.86,22.725,55,8.9981,10,17,6,440.0
5039,10/29/11 17:00,4,0,0,3,9.02,9.85,93,22.0028,10,17,6,440.0
5040,10/20/12 17:00,4,0,0,1,22.14,25.76,37,15.0013,10,17,6,440.0
5041,10/27/12 17:00,4,0,0,2,22.96,26.515,64,19.0012,10,17,6,440.0
5042,10/22/11 18:00,4,0,0,1,18.04,21.97,54,6.0032,10,18,6,367.8
5043,10/29/11 18:00,4,0,0,3,9.02,9.85,93,22.0028,10,18,6,367.8
5044,10/20/12 18:00,4,0,0,1,21.32,25.0,39,15.0013,10,18,6,367.8
5045,10/27/12 18:00,4,0,0,2,22.96,26.515,64,19.0012,10,18,6,367.8
5046,10/22/11 19:00,4,0,0,1,18.04,21.97,67,0.0,10,19,6,257.0
5047,10/29/11 19:00,4,0,0,1,9.84,10.605,87,23.9994,10,19,6,257.0
5048,10/20/12 19:00,4,0,0,1,20.5,24.24,45,8.9981,10,19,6,257.0
5049,10/27/12 19:00,4,0,0,2,21.32,25.0,72,15.0013,10,19,6,257.0
5050,10/22/11 20:00,4,0,0,1,17.22,21.21,67,0.0,10,20,6,189.8
5051,10/29/11 20:00,4,0,0,1,9.84,10.605,87,23.9994,10,20,6,189.8
5052,10/20/12 20:00,4,0,0,1,20.5,24.24,39,15.0013,10,20,6,189.8
5053,10/27/12 20:00,4,0,0,2,21.32,25.0,72,15.0013,10,20,6,189.8
5054,10/22/11 21:00,4,0,0,1,16.4,20.455,76,0.0,10,21,6,166.0
5055,10/29/11 21:00,4,0,0,1,9.84,10.605,87,23.9994,10,21,6,166.0
5056,10/20/12 21:00,4,0,0,1,18.86,22.725,47,15.0013,10,21,6,166.0
5057,10/27/12 21:00,4,0,0,2,21.32,25.0,72,15.0013,10,21,6,166.0
5058,10/22/11 22:00,4,0,0,1,16.4,20.455,76,0.0,10,22,6,151.8
5059,10/29/11 22:00,4,0,0,1,9.02,10.605,87,15.0013,10,22,6,151.8
5060,10/20/12 22:00,4,0,0,1,18.04,21.97,51,7.0015,10,22,6,151.8
5061,10/27/12 22:00,4,0,0,2,21.32,25.0,72,16.9979,10,22,6,151.8
5062,10/22/11 23:00,4,0,0,1,15.58,19.695,82,0.0,10,23,6,129.2
5063,10/29/11 23:00,4,0,0,1,9.02,11.365,87,12.998,10,23,6,129.2
5064,10/20/12 23:00,4,0,0,1,17.22,21.21,58,0.0,10,23,6,129.2
5065,10/27/12 23:00,4,0,0,2,21.32,25.0,68,26.0027,10,23,6,129.2
5066,10/23/11 0:00,4,0,0,1,14.76,18.94,87,0.0,10,0,7,104.2
5067,10/30/11 0:00,4,0,0,1,9.02,10.605,87,15.0013,10,0,7,104.2
5068,10/21/12 0:00,4,0,0,1,18.04,21.97,54,11.0014,10,0,7,104.2
5069,10/28/12 0:00,4,0,0,3,21.32,25.0,68,19.9995,10,0,7,104.2
5070,10/23/11 1:00,4,0,0,1,14.76,18.94,87,0.0,10,1,7,80.0
5071,10/30/11 1:00,4,0,0,1,9.02,10.605,87,16.9979,10,1,7,80.0
5072,10/21/12 1:00,4,0,0,1,17.22,21.21,58,15.0013,10,1,7,80.0
5073,10/28/12 1:00,4,0,0,2,20.5,24.24,72,19.0012,10,1,7,80.0
5074,10/23/11 2:00,4,0,0,1,13.94,17.425,87,6.0032,10,2,7,58.0
5075,10/30/11 2:00,4,0,0,1,9.02,10.605,87,19.0012,10,2,7,58.0
5076,10/21/12 2:00,4,0,0,1,16.4,20.455,62,11.0014,10,2,7,58.0
5077,10/28/12 2:00,4,0,0,2,20.5,24.24,68,19.9995,10,2,7,58.0
5078,10/23/11 3:00,4,0,0,1,13.94,18.18,87,0.0,10,3,7,26.2
5079,10/30/11 3:00,4,0,0,1,9.84,10.605,75,23.9994,10,3,7,26.2
5080,10/21/12 3:00,4,0,0,1,15.58,19.695,66,6.0032,10,3,7,26.2
5081,10/28/12 3:00,4,0,0,2,20.5,24.24,63,22.0028,10,3,7,26.2
5082,10/23/11 4:00,4,0,0,1,13.94,18.18,87,0.0,10,4,7,11.2
5083,10/30/11 4:00,4,0,0,1,9.02,9.85,80,22.0028,10,4,7,11.2
5084,10/21/12 4:00,4,0,0,1,14.76,17.425,71,11.0014,10,4,7,11.2
5085,10/28/12 4:00,4,0,0,2,20.5,24.24,63,23.9994,10,4,7,11.2
